X1,state,StateAbbr,county,countyname,variable,year,value,name
161726,29,MO,91,Howell County,Single Family,1991,54,Howell
161727,29,MO,91,Howell County,Single Family,1990,44,Howell
161728,29,MO,91,Howell County,Single Family,1989,46,Howell
161729,29,MO,91,Howell County,Single Family,1988,51,Howell
161730,29,MO,91,Howell County,Single Family,1987,38,Howell
161731,29,MO,91,Howell County,Single Family,1986,38,Howell
161732,29,MO,91,Howell County,Single Family,1985,36,Howell
161733,29,MO,91,Howell County,Single Family,1984,70,Howell
161734,29,MO,91,Howell County,Single Family,1983,68,Howell
161735,29,MO,91,Howell County,Single Family,1982,50,Howell
161736,29,MO,91,Howell County,Single Family,1981,54,Howell
161737,29,MO,91,Howell County,Single Family,1980,62,Howell
161838,29,MO,93,Iron County,Single Family,2010,1,Iron
161839,29,MO,93,Iron County,Single Family,2007,3,Iron
161840,29,MO,93,Iron County,Single Family,2006,1,Iron
161841,29,MO,93,Iron County,Single Family,2005,7,Iron
161842,29,MO,93,Iron County,Single Family,2004,7,Iron
161843,29,MO,93,Iron County,Single Family,2003,1,Iron
161844,29,MO,93,Iron County,Single Family,2002,4,Iron
161845,29,MO,93,Iron County,Single Family,2001,2,Iron
161846,29,MO,93,Iron County,Single Family,2000,2,Iron
161847,29,MO,93,Iron County,Single Family,1999,1,Iron
161848,29,MO,93,Iron County,Single Family,1998,4,Iron
161849,29,MO,93,Iron County,Single Family,1997,2,Iron
161850,29,MO,93,Iron County,Single Family,1996,3,Iron
161851,29,MO,93,Iron County,Single Family,1994,7,Iron
161852,29,MO,93,Iron County,Single Family,1993,4,Iron
161853,29,MO,93,Iron County,Single Family,1992,2,Iron
161854,29,MO,93,Iron County,Single Family,1991,2,Iron
161855,29,MO,93,Iron County,Single Family,1990,2,Iron
161856,29,MO,93,Iron County,Single Family,1989,1,Iron
161857,29,MO,93,Iron County,Single Family,1984,1,Iron
161858,29,MO,93,Iron County,Single Family,1983,1,Iron
161859,29,MO,93,Iron County,Single Family,1982,2,Iron
161860,29,MO,93,Iron County,Single Family,1981,1,Iron
161861,29,MO,93,Iron County,Single Family,1980,1,Iron
161915,29,MO,95,Jackson County,Single Family,2010,458,Jackson
161916,29,MO,95,Jackson County,Single Family,2009,347,Jackson
161917,29,MO,95,Jackson County,Single Family,2008,577,Jackson
161918,29,MO,95,Jackson County,Single Family,2007,1877,Jackson
161919,29,MO,95,Jackson County,Single Family,2006,2771,Jackson
161920,29,MO,95,Jackson County,Single Family,2005,4484,Jackson
161921,29,MO,95,Jackson County,Single Family,2004,4564,Jackson
161922,29,MO,95,Jackson County,Single Family,2003,4280,Jackson
161923,29,MO,95,Jackson County,Single Family,2002,4028,Jackson
161924,29,MO,95,Jackson County,Single Family,2001,3376,Jackson
161925,29,MO,95,Jackson County,Single Family,2000,3086,Jackson
161926,29,MO,95,Jackson County,Single Family,1999,3618,Jackson
161927,29,MO,95,Jackson County,Single Family,1998,3150,Jackson
161928,29,MO,95,Jackson County,Single Family,1997,3158,Jackson
161929,29,MO,95,Jackson County,Single Family,1996,3503,Jackson
161930,29,MO,95,Jackson County,Single Family,1995,3124,Jackson
161931,29,MO,95,Jackson County,Single Family,1994,3281,Jackson
161932,29,MO,95,Jackson County,Single Family,1993,3055,Jackson
161933,29,MO,95,Jackson County,Single Family,1992,3017,Jackson
161934,29,MO,95,Jackson County,Single Family,1991,2470,Jackson
161935,29,MO,95,Jackson County,Single Family,1990,2142,Jackson
161936,29,MO,95,Jackson County,Single Family,1989,2150,Jackson
161937,29,MO,95,Jackson County,Single Family,1988,2644,Jackson
161938,29,MO,95,Jackson County,Single Family,1987,3200,Jackson
161939,29,MO,95,Jackson County,Single Family,1986,3136,Jackson
161940,29,MO,95,Jackson County,Single Family,1985,2278,Jackson
161941,29,MO,95,Jackson County,Single Family,1984,2009,Jackson
161942,29,MO,95,Jackson County,Single Family,1983,1674,Jackson
161943,29,MO,95,Jackson County,Single Family,1982,940,Jackson
161944,29,MO,95,Jackson County,Single Family,1981,855,Jackson
161945,29,MO,95,Jackson County,Single Family,1980,1473,Jackson
162101,29,MO,97,Jasper County,Single Family,2010,109,Jasper
162102,29,MO,97,Jasper County,Single Family,2009,101,Jasper
162103,29,MO,97,Jasper County,Single Family,2008,192,Jasper
162104,29,MO,97,Jasper County,Single Family,2007,282,Jasper
162105,29,MO,97,Jasper County,Single Family,2006,347,Jasper
162106,29,MO,97,Jasper County,Single Family,2005,517,Jasper
162107,29,MO,97,Jasper County,Single Family,2004,586,Jasper
162108,29,MO,97,Jasper County,Single Family,2003,553,Jasper
162109,29,MO,97,Jasper County,Single Family,2002,552,Jasper
162110,29,MO,97,Jasper County,Single Family,2001,367,Jasper
162111,29,MO,97,Jasper County,Single Family,2000,363,Jasper
162112,29,MO,97,Jasper County,Single Family,1999,369,Jasper
162113,29,MO,97,Jasper County,Single Family,1998,332,Jasper
162114,29,MO,97,Jasper County,Single Family,1997,390,Jasper
162115,29,MO,97,Jasper County,Single Family,1996,425,Jasper
162116,29,MO,97,Jasper County,Single Family,1995,407,Jasper
162117,29,MO,97,Jasper County,Single Family,1994,357,Jasper
162118,29,MO,97,Jasper County,Single Family,1993,329,Jasper
162119,29,MO,97,Jasper County,Single Family,1992,275,Jasper
162120,29,MO,97,Jasper County,Single Family,1991,249,Jasper
162121,29,MO,97,Jasper County,Single Family,1990,223,Jasper
162122,29,MO,97,Jasper County,Single Family,1989,205,Jasper
162123,29,MO,97,Jasper County,Single Family,1988,230,Jasper
162124,29,MO,97,Jasper County,Single Family,1987,241,Jasper
162125,29,MO,97,Jasper County,Single Family,1986,208,Jasper
162126,29,MO,97,Jasper County,Single Family,1985,153,Jasper
162127,29,MO,97,Jasper County,Single Family,1984,168,Jasper
162128,29,MO,97,Jasper County,Single Family,1983,151,Jasper
162129,29,MO,97,Jasper County,Single Family,1982,145,Jasper
162130,29,MO,97,Jasper County,Single Family,1981,93,Jasper
162131,29,MO,97,Jasper County,Single Family,1980,139,Jasper
162277,29,MO,99,Jefferson County,Single Family,2010,567,Jefferson
162278,29,MO,99,Jefferson County,Single Family,2009,573,Jefferson
162279,29,MO,99,Jefferson County,Single Family,2008,701,Jefferson
162280,29,MO,99,Jefferson County,Single Family,2007,1049,Jefferson
162281,29,MO,99,Jefferson County,Single Family,2006,1288,Jefferson
162282,29,MO,99,Jefferson County,Single Family,2005,1607,Jefferson
162283,29,MO,99,Jefferson County,Single Family,2004,1717,Jefferson
162284,29,MO,99,Jefferson County,Single Family,2003,1745,Jefferson
162285,29,MO,99,Jefferson County,Single Family,2002,1548,Jefferson
162286,29,MO,99,Jefferson County,Single Family,2001,1403,Jefferson
162287,29,MO,99,Jefferson County,Single Family,2000,1242,Jefferson
162288,29,MO,99,Jefferson County,Single Family,1999,1296,Jefferson
162289,29,MO,99,Jefferson County,Single Family,1998,1357,Jefferson
162290,29,MO,99,Jefferson County,Single Family,1997,1273,Jefferson
162291,29,MO,99,Jefferson County,Single Family,1996,1444,Jefferson
162292,29,MO,99,Jefferson County,Single Family,1995,1292,Jefferson
162293,29,MO,99,Jefferson County,Single Family,1994,1369,Jefferson
162294,29,MO,99,Jefferson County,Single Family,1993,1142,Jefferson
162295,29,MO,99,Jefferson County,Single Family,1992,1100,Jefferson
162296,29,MO,99,Jefferson County,Single Family,1991,823,Jefferson
162297,29,MO,99,Jefferson County,Single Family,1990,844,Jefferson
162298,29,MO,99,Jefferson County,Single Family,1989,1016,Jefferson
162299,29,MO,99,Jefferson County,Single Family,1988,1247,Jefferson
162300,29,MO,99,Jefferson County,Single Family,1987,1307,Jefferson
162301,29,MO,99,Jefferson County,Single Family,1986,1083,Jefferson
162302,29,MO,99,Jefferson County,Single Family,1985,956,Jefferson
162303,29,MO,99,Jefferson County,Single Family,1984,794,Jefferson
162304,29,MO,99,Jefferson County,Single Family,1983,684,Jefferson
162305,29,MO,99,Jefferson County,Single Family,1982,342,Jefferson
162306,29,MO,99,Jefferson County,Single Family,1981,440,Jefferson
162307,29,MO,99,Jefferson County,Single Family,1980,477,Jefferson
162451,29,MO,101,Johnson County,Single Family,2010,60,Johnson
162452,29,MO,101,Johnson County,Single Family,2009,65,Johnson
162453,29,MO,101,Johnson County,Single Family,2008,36,Johnson
162454,29,MO,101,Johnson County,Single Family,2007,130,Johnson
162455,29,MO,101,Johnson County,Single Family,2006,255,Johnson
162456,29,MO,101,Johnson County,Single Family,2005,147,Johnson
162457,29,MO,101,Johnson County,Single Family,2004,123,Johnson
162458,29,MO,101,Johnson County,Single Family,2003,94,Johnson
162459,29,MO,101,Johnson County,Single Family,2002,69,Johnson
162460,29,MO,101,Johnson County,Single Family,2001,63,Johnson
162461,29,MO,101,Johnson County,Single Family,2000,49,Johnson
162462,29,MO,101,Johnson County,Single Family,1999,57,Johnson
162463,29,MO,101,Johnson County,Single Family,1998,68,Johnson
162464,29,MO,101,Johnson County,Single Family,1997,53,Johnson
162465,29,MO,101,Johnson County,Single Family,1996,76,Johnson
162466,29,MO,101,Johnson County,Single Family,1995,56,Johnson
162467,29,MO,101,Johnson County,Single Family,1994,111,Johnson
162468,29,MO,101,Johnson County,Single Family,1993,87,Johnson
162469,29,MO,101,Johnson County,Single Family,1992,65,Johnson
162470,29,MO,101,Johnson County,Single Family,1991,74,Johnson
162471,29,MO,101,Johnson County,Single Family,1990,79,Johnson
162472,29,MO,101,Johnson County,Single Family,1989,55,Johnson
162473,29,MO,101,Johnson County,Single Family,1988,47,Johnson
162474,29,MO,101,Johnson County,Single Family,1987,34,Johnson
162475,29,MO,101,Johnson County,Single Family,1986,28,Johnson
162476,29,MO,101,Johnson County,Single Family,1985,23,Johnson
162477,29,MO,101,Johnson County,Single Family,1984,28,Johnson
162478,29,MO,101,Johnson County,Single Family,1983,45,Johnson
162479,29,MO,101,Johnson County,Single Family,1982,18,Johnson
162480,29,MO,101,Johnson County,Single Family,1981,4,Johnson
162481,29,MO,101,Johnson County,Single Family,1980,10,Johnson
162614,29,MO,103,Knox County,Single Family,2008,1,Knox
162615,29,MO,103,Knox County,Single Family,2005,3,Knox
162616,29,MO,103,Knox County,Single Family,2004,4,Knox
162617,29,MO,103,Knox County,Single Family,2003,2,Knox
162618,29,MO,103,Knox County,Single Family,2002,3,Knox
162619,29,MO,103,Knox County,Single Family,2001,4,Knox
162620,29,MO,103,Knox County,Single Family,2000,2,Knox
162621,29,MO,103,Knox County,Single Family,1999,3,Knox
162622,29,MO,103,Knox County,Single Family,1998,2,Knox
162623,29,MO,103,Knox County,Single Family,1997,1,Knox
162624,29,MO,103,Knox County,Single Family,1996,4,Knox
162625,29,MO,103,Knox County,Single Family,1995,2,Knox
162626,29,MO,103,Knox County,Single Family,1994,4,Knox
162627,29,MO,103,Knox County,Single Family,1993,3,Knox
162628,29,MO,103,Knox County,Single Family,1989,1,Knox
162629,29,MO,103,Knox County,Single Family,1984,3,Knox
162630,29,MO,103,Knox County,Single Family,1983,1,Knox
162631,29,MO,103,Knox County,Single Family,1982,3,Knox
162632,29,MO,103,Knox County,Single Family,1981,3,Knox
162633,29,MO,103,Knox County,Single Family,1980,7,Knox
162665,29,MO,105,Laclede County,Single Family,2010,18,Laclede
162666,29,MO,105,Laclede County,Single Family,2009,18,Laclede
162667,29,MO,105,Laclede County,Single Family,2008,25,Laclede
162668,29,MO,105,Laclede County,Single Family,2007,37,Laclede
162669,29,MO,105,Laclede County,Single Family,2006,71,Laclede
162670,29,MO,105,Laclede County,Single Family,2005,83,Laclede
162671,29,MO,105,Laclede County,Single Family,2004,79,Laclede
162672,29,MO,105,Laclede County,Single Family,2003,77,Laclede
162673,29,MO,105,Laclede County,Single Family,2002,64,Laclede
162674,29,MO,105,Laclede County,Single Family,2001,69,Laclede
162675,29,MO,105,Laclede County,Single Family,2000,76,Laclede
162676,29,MO,105,Laclede County,Single Family,1999,47,Laclede
162677,29,MO,105,Laclede County,Single Family,1998,204,Laclede
162678,29,MO,105,Laclede County,Single Family,1997,93,Laclede
162679,29,MO,105,Laclede County,Single Family,1996,77,Laclede
162680,29,MO,105,Laclede County,Single Family,1995,92,Laclede
162681,29,MO,105,Laclede County,Single Family,1994,75,Laclede
162682,29,MO,105,Laclede County,Single Family,1993,45,Laclede
162683,29,MO,105,Laclede County,Single Family,1992,39,Laclede
162684,29,MO,105,Laclede County,Single Family,1991,36,Laclede
162685,29,MO,105,Laclede County,Single Family,1990,26,Laclede
162686,29,MO,105,Laclede County,Single Family,1989,37,Laclede
162687,29,MO,105,Laclede County,Single Family,1988,18,Laclede
162688,29,MO,105,Laclede County,Single Family,1987,32,Laclede
162689,29,MO,105,Laclede County,Single Family,1986,21,Laclede
162690,29,MO,105,Laclede County,Single Family,1985,18,Laclede
162691,29,MO,105,Laclede County,Single Family,1984,20,Laclede
162692,29,MO,105,Laclede County,Single Family,1983,10,Laclede
162693,29,MO,105,Laclede County,Single Family,1982,7,Laclede
162694,29,MO,105,Laclede County,Single Family,1981,14,Laclede
162695,29,MO,105,Laclede County,Single Family,1980,17,Laclede
162807,29,MO,107,Lafayette County,Single Family,2010,38,Lafayette
162808,29,MO,107,Lafayette County,Single Family,2009,33,Lafayette
162809,29,MO,107,Lafayette County,Single Family,2008,49,Lafayette
162810,29,MO,107,Lafayette County,Single Family,2007,86,Lafayette
162811,29,MO,107,Lafayette County,Single Family,2006,113,Lafayette
162812,29,MO,107,Lafayette County,Single Family,2005,126,Lafayette
162813,29,MO,107,Lafayette County,Single Family,2004,141,Lafayette
162814,29,MO,107,Lafayette County,Single Family,2003,138,Lafayette
162815,29,MO,107,Lafayette County,Single Family,2002,124,Lafayette
162816,29,MO,107,Lafayette County,Single Family,2001,34,Lafayette
162817,29,MO,107,Lafayette County,Single Family,2000,16,Lafayette
162818,29,MO,107,Lafayette County,Single Family,1999,110,Lafayette
162819,29,MO,107,Lafayette County,Single Family,1998,105,Lafayette
162820,29,MO,107,Lafayette County,Single Family,1997,99,Lafayette
162821,29,MO,107,Lafayette County,Single Family,1996,101,Lafayette
162822,29,MO,107,Lafayette County,Single Family,1995,103,Lafayette
162823,29,MO,107,Lafayette County,Single Family,1994,112,Lafayette
162824,29,MO,107,Lafayette County,Single Family,1993,96,Lafayette
162825,29,MO,107,Lafayette County,Single Family,1992,87,Lafayette
162826,29,MO,107,Lafayette County,Single Family,1991,16,Lafayette
162827,29,MO,107,Lafayette County,Single Family,1990,13,Lafayette
162828,29,MO,107,Lafayette County,Single Family,1989,13,Lafayette
162829,29,MO,107,Lafayette County,Single Family,1988,20,Lafayette
162830,29,MO,107,Lafayette County,Single Family,1987,10,Lafayette
162831,29,MO,107,Lafayette County,Single Family,1986,11,Lafayette
162832,29,MO,107,Lafayette County,Single Family,1985,7,Lafayette
162833,29,MO,107,Lafayette County,Single Family,1984,6,Lafayette
162834,29,MO,107,Lafayette County,Single Family,1983,5,Lafayette
162835,29,MO,107,Lafayette County,Single Family,1982,9,Lafayette
162836,29,MO,107,Lafayette County,Single Family,1981,10,Lafayette
162837,29,MO,107,Lafayette County,Single Family,1980,12,Lafayette
162917,29,MO,109,Lawrence County,Single Family,2010,5,Lawrence
162918,29,MO,109,Lawrence County,Single Family,2009,12,Lawrence
162919,29,MO,109,Lawrence County,Single Family,2008,8,Lawrence
162920,29,MO,109,Lawrence County,Single Family,2007,36,Lawrence
162921,29,MO,109,Lawrence County,Single Family,2006,45,Lawrence
162922,29,MO,109,Lawrence County,Single Family,2005,45,Lawrence
162923,29,MO,109,Lawrence County,Single Family,2004,62,Lawrence
162924,29,MO,109,Lawrence County,Single Family,2003,45,Lawrence
162925,29,MO,109,Lawrence County,Single Family,2002,37,Lawrence
162926,29,MO,109,Lawrence County,Single Family,2001,29,Lawrence
162927,29,MO,109,Lawrence County,Single Family,2000,25,Lawrence
162928,29,MO,109,Lawrence County,Single Family,1999,19,Lawrence
162929,29,MO,109,Lawrence County,Single Family,1998,49,Lawrence
162930,29,MO,109,Lawrence County,Single Family,1997,46,Lawrence
162931,29,MO,109,Lawrence County,Single Family,1996,48,Lawrence
162932,29,MO,109,Lawrence County,Single Family,1995,60,Lawrence
162933,29,MO,109,Lawrence County,Single Family,1994,45,Lawrence
162934,29,MO,109,Lawrence County,Single Family,1993,27,Lawrence
162935,29,MO,109,Lawrence County,Single Family,1992,14,Lawrence
162936,29,MO,109,Lawrence County,Single Family,1991,20,Lawrence
162937,29,MO,109,Lawrence County,Single Family,1990,16,Lawrence
162938,29,MO,109,Lawrence County,Single Family,1989,24,Lawrence
162939,29,MO,109,Lawrence County,Single Family,1988,27,Lawrence
162940,29,MO,109,Lawrence County,Single Family,1987,26,Lawrence
162941,29,MO,109,Lawrence County,Single Family,1986,34,Lawrence
162942,29,MO,109,Lawrence County,Single Family,1985,20,Lawrence
162943,29,MO,109,Lawrence County,Single Family,1984,26,Lawrence
162944,29,MO,109,Lawrence County,Single Family,1983,30,Lawrence
162945,29,MO,109,Lawrence County,Single Family,1982,23,Lawrence
162946,29,MO,109,Lawrence County,Single Family,1981,31,Lawrence
162947,29,MO,109,Lawrence County,Single Family,1980,23,Lawrence
163033,29,MO,111,Lewis County,Single Family,2010,5,Lewis
163034,29,MO,111,Lewis County,Single Family,2009,2,Lewis
163035,29,MO,111,Lewis County,Single Family,2008,5,Lewis
163036,29,MO,111,Lewis County,Single Family,2007,3,Lewis
163037,29,MO,111,Lewis County,Single Family,2006,2,Lewis
163038,29,MO,111,Lewis County,Single Family,2005,5,Lewis
163039,29,MO,111,Lewis County,Single Family,2004,13,Lewis
163040,29,MO,111,Lewis County,Single Family,2003,16,Lewis
163041,29,MO,111,Lewis County,Single Family,2002,1,Lewis
163042,29,MO,111,Lewis County,Single Family,2001,8,Lewis
163043,29,MO,111,Lewis County,Single Family,2000,2,Lewis
163044,29,MO,111,Lewis County,Single Family,1999,2,Lewis
163045,29,MO,111,Lewis County,Single Family,1998,2,Lewis
163046,29,MO,111,Lewis County,Single Family,1997,2,Lewis
163047,29,MO,111,Lewis County,Single Family,1996,1,Lewis
163048,29,MO,111,Lewis County,Single Family,1995,5,Lewis
163049,29,MO,111,Lewis County,Single Family,1994,5,Lewis
163050,29,MO,111,Lewis County,Single Family,1993,4,Lewis
